tab	specimens
analysts	aniso_f	aniso_l	aniso_p	aniso_s	aniso_s_n_measurements	aniso_t	aniso_type	azimuth	citations	contribution_id	critical_temp	critical_temp_high	critical_temp_low	critical_temp_mineral	critical_temp_type	description	dip	dir_alpha95	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	hyst_bc	hyst_bc_offset	hyst_bcr	hyst_loop	hyst_mr_mass	hyst_ms_mass	hyst_xhf	igsn	igsn_parent	instrument_codes	int_corr	meas_orient_phi	meas_orient_theta	meas_step_max	meas_step_min	meas_step_unit	meas_temp	method_codes	mineral_type	rem_hirm_mass	rem_sratio	rem_sratio_back	rem_sratio_forward	result_quality	row_id	sample	software_packages	specimen	synthetic_alternatives	volume	weight
									This study										mt	9.5	252.1	-58.7	1.4	2.0	3.0	100.0	SD60-1_LP-DIR-T										hargrave 2024-07-07 16:05:05	u			613.0	553.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD60-1	pmagpy-4.2.124: demag_gui	SD60-1			
									This study										mag	5.3	275.6	-42.3	4.8	1.0	9.0	0.0	SD60-2_LP-DIR-T										hargrave 2024-07-08 20:07:35	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD60-2	pmagpy-4.2.124: demag_gui	SD60-2			
									This study										mag	5.3	270.7	-45.7	4.8	1.0	9.0	100.0	SD60-2_LP-DIR-T										hargrave 2024-07-08 20:07:35	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD60-2	pmagpy-4.2.124: demag_gui	SD60-2			
									This study										mag	6.0	283.1	-48.7	11.5	1.0	7.0	0.0	SD60-3_LP-DIR-T										hargrave 2024-07-07 16:08:49	u			848.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD60-3	pmagpy-4.2.124: demag_gui	SD60-3			
									This study										mag	6.0	277.5	-52.7	11.5	1.0	7.0	100.0	SD60-3_LP-DIR-T										hargrave 2024-07-07 16:08:49	u			848.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD60-3	pmagpy-4.2.124: demag_gui	SD60-3			
									This study										mag	2.5	252.5	-62.2	5.0	1.0	5.0	100.0	SD61-1_LP-DIR-T										hargrave 2024-07-07 16:10:21	u			833.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD61-1	pmagpy-4.2.124: demag_gui	SD61-1			
									This study										mag	2.5	263.0	-60.2	5.0	1.0	5.0	0.0	SD61-1_LP-DIR-T										hargrave 2024-07-07 16:10:21	u			833.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD61-1	pmagpy-4.2.124: demag_gui	SD61-1			
									This study										mag	0.4	261.7	-59.1	3.3	1.0	8.0	0.0	SD62-1_LP-DIR-T										hargrave 2024-07-07 16:12:57	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD62-1	pmagpy-4.2.124: demag_gui	SD62-1			
									This study										mag	0.4	251.6	-60.9	3.3	1.0	8.0	100.0	SD62-1_LP-DIR-T										hargrave 2024-07-07 16:12:57	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD62-1	pmagpy-4.2.124: demag_gui	SD62-1			
									This study										mag	2.1	271.6	-60.8	7.4	2.0	6.0	0.0	SD63-1_LP-DIR-T										hargrave 2024-07-07 12:39:56	u			833.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD63-1	pmagpy-4.2.124: demag_gui	SD63-1			
									This study										mt	9.2	285.5	-55.7	5.3	2.0	4.0	0.0	SD63-1_LP-DIR-T										hargrave 2024-07-07 12:39:56	u			613.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD63-1	pmagpy-4.2.124: demag_gui	SD63-1			
									This study										mag	2.1	261.3	-63.6	7.4	2.0	6.0	100.0	SD63-1_LP-DIR-T										hargrave 2024-07-07 12:39:56	u			833.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD63-1	pmagpy-4.2.124: demag_gui	SD63-1			
									This study										mt	9.2	278.4	-59.9	5.3	2.0	4.0	100.0	SD63-1_LP-DIR-T										hargrave 2024-07-07 12:39:56	u			613.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD63-1	pmagpy-4.2.124: demag_gui	SD63-1			
									This study										mt	8.9	272.4	-58.6	12.5	2.0	5.0	0.0	SD63-2_LP-DIR-T										hargrave 2024-07-07 12:41:27	u			713.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD63-2	pmagpy-4.2.124: demag_gui	SD63-2			
									This study										mt	8.9	263.0	-61.6	12.5	2.0	5.0	100.0	SD63-2_LP-DIR-T										hargrave 2024-07-07 12:41:27	u			713.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD63-2	pmagpy-4.2.124: demag_gui	SD63-2			
									This study										mag	0.4	253.4	-53.4	2.5	2.0	7.0	100.0	SD63-2_LP-DIR-T										hargrave 2024-07-07 12:41:27	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD63-2	pmagpy-4.2.124: demag_gui	SD63-2			
									This study										mag	0.4	261.0	-51.5	2.5	2.0	7.0	0.0	SD63-2_LP-DIR-T										hargrave 2024-07-07 12:41:27	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD63-2	pmagpy-4.2.124: demag_gui	SD63-2			
									This study										mag	5.6	271.1	-56.2	9.4	2.0	6.0	0.0	SD63-3_LP-DIR-T										hargrave 2024-07-07 12:42:57	u			843.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD63-3	pmagpy-4.2.124: demag_gui	SD63-3			
									This study										mt	3.6	273.5	-66.0	6.2	2.0	5.0	0.0	SD63-3_LP-DIR-T										hargrave 2024-07-07 12:42:57	u			713.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD63-3	pmagpy-4.2.124: demag_gui	SD63-3			
									This study										mag	5.6	262.6	-59.1	9.4	2.0	6.0	100.0	SD63-3_LP-DIR-T										hargrave 2024-07-07 12:42:57	u			843.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD63-3	pmagpy-4.2.124: demag_gui	SD63-3			
									This study										mt	3.6	260.4	-68.9	6.2	2.0	5.0	100.0	SD63-3_LP-DIR-T										hargrave 2024-07-07 12:42:57	u			713.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD63-3	pmagpy-4.2.124: demag_gui	SD63-3			
									This study										mag	3.7	252.5	-61.4	5.1	1.0	7.0	100.0	SD64-1_LP-DIR-T										hargrave 2024-07-07 12:44:25	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD64-1	pmagpy-4.2.124: demag_gui	SD64-1			
									This study										mag	3.7	262.8	-59.4	5.1	1.0	7.0	0.0	SD64-1_LP-DIR-T										hargrave 2024-07-07 12:44:25	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD64-1	pmagpy-4.2.124: demag_gui	SD64-1			
									This study										mag	0.7	274.1	-58.6	2.0	1.0	8.0	100.0	SD65-1_LP-DIR-T										hargrave 2024-07-07 16:16:35	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD65-1	pmagpy-4.2.124: demag_gui	SD65-1			
									This study										mag	0.7	281.4	-54.7	2.0	1.0	8.0	0.0	SD65-1_LP-DIR-T										hargrave 2024-07-07 16:16:35	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD65-1	pmagpy-4.2.124: demag_gui	SD65-1			
									This study										mag	1.1	251.8	-59.6	3.3	1.0	9.0	100.0	SD65-2_LP-DIR-T										hargrave 2024-07-07 12:48:11	u			843.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD65-2	pmagpy-4.2.124: demag_gui	SD65-2			
									This study										mag	1.1	261.4	-57.7	3.3	1.0	9.0	0.0	SD65-2_LP-DIR-T										hargrave 2024-07-07 12:48:11	u			843.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD65-2	pmagpy-4.2.124: demag_gui	SD65-2			
									This study										mag	0.8	262.5	-60.4	7.1	1.0	7.0	0.0	SD65-3_LP-DIR-T										hargrave 2024-07-07 12:49:56	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD65-3	pmagpy-4.2.124: demag_gui	SD65-3			
									This study										mag	0.8	251.9	-62.3	7.1	1.0	7.0	100.0	SD65-3_LP-DIR-T										hargrave 2024-07-07 12:49:56	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD65-3	pmagpy-4.2.124: demag_gui	SD65-3			
									This study										mag	1.2	259.7	-54.9	3.2	1.0	8.0	0.0	SD67-1_LP-DIR-T										hargrave 2024-07-07 16:20:20	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD67-1	pmagpy-4.2.124: demag_gui	SD67-1			
									This study										mag	1.2	251.0	-56.6	3.2	1.0	8.0	100.0	SD67-1_LP-DIR-T										hargrave 2024-07-07 16:20:20	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD67-1	pmagpy-4.2.124: demag_gui	SD67-1			
									This study										mag	1.6	258.9	-47.7	5.6	1.0	7.0	0.0	SD67-2_LP-DIR-T										hargrave 2024-07-07 16:21:47	u			848.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD67-2	pmagpy-4.2.124: demag_gui	SD67-2			
									This study										mag	1.6	252.3	-49.4	5.6	1.0	7.0	100.0	SD67-2_LP-DIR-T										hargrave 2024-07-07 16:21:47	u			848.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD67-2	pmagpy-4.2.124: demag_gui	SD67-2			
									This study										mag	1.2	251.9	-53.3	5.8	1.0	8.0	100.0	SD67-3_LP-DIR-T										hargrave 2024-07-07 16:23:18	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD67-3	pmagpy-4.2.124: demag_gui	SD67-3			
									This study										mag	1.2	259.5	-51.6	5.8	1.0	8.0	0.0	SD67-3_LP-DIR-T										hargrave 2024-07-07 16:23:18	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD67-3	pmagpy-4.2.124: demag_gui	SD67-3			
									This study										mag	8.3	77.9	62.6	4.4	2.0	6.0	100.0	SD68-1_LP-DIR-T										hargrave 2024-07-06 15:16:56	u			833.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-1	pmagpy-4.2.124: demag_gui	SD68-1			
									This study										lt	25.6	1.6	32.0	7.6	2.0	5.0	100.0	SD68-1_LP-DIR-T										hargrave 2024-07-06 15:16:56	u			553.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-1	pmagpy-4.2.124: demag_gui	SD68-1			
									This study										mag	8.3	88.2	60.2	4.4	2.0	6.0	0.0	SD68-1_LP-DIR-T										hargrave 2024-07-06 15:16:56	u			833.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-1	pmagpy-4.2.124: demag_gui	SD68-1			
									This study										lt	25.6	4.0	37.0	7.6	2.0	5.0	0.0	SD68-1_LP-DIR-T										hargrave 2024-07-06 15:16:56	u			553.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-1	pmagpy-4.2.124: demag_gui	SD68-1			
									This study										mag	8.8	71.4	58.2	7.8	2.0	9.0	100.0	SD68-2_LP-DIR-T										hargrave 2024-07-07 13:00:33	u			843.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-2	pmagpy-4.2.124: demag_gui	SD68-2			
									This study										lt	29.4	2.5	23.9	5.1	2.0	4.0	100.0	SD68-2_LP-DIR-T										hargrave 2024-07-07 13:00:33	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-2	pmagpy-4.2.124: demag_gui	SD68-2			
									This study										mag	8.8	80.5	56.4	7.8	2.0	9.0	0.0	SD68-2_LP-DIR-T										hargrave 2024-07-07 13:00:33	u			843.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-2	pmagpy-4.2.124: demag_gui	SD68-2			
									This study										lt	29.4	4.2	28.9	5.1	2.0	4.0	0.0	SD68-2_LP-DIR-T										hargrave 2024-07-07 13:00:33	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-2	pmagpy-4.2.124: demag_gui	SD68-2			
									This study										lt	36.7	358.8	35.7	1.1	2.0	5.0	0.0	SD68-3_LP-DIR-T										hargrave 2024-07-07 13:02:09	u			553.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-3	pmagpy-4.2.124: demag_gui	SD68-3			
									This study										mag	3.3	72.4	61.3	4.2	2.0	8.0	100.0	SD68-3_LP-DIR-T										hargrave 2024-07-07 13:02:09	u			843.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-3	pmagpy-4.2.124: demag_gui	SD68-3			
									This study										lt	36.7	356.9	30.4	1.1	2.0	5.0	100.0	SD68-3_LP-DIR-T										hargrave 2024-07-07 13:02:09	u			553.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-3	pmagpy-4.2.124: demag_gui	SD68-3			
									This study										mag	3.3	82.5	59.4	4.2	2.0	8.0	0.0	SD68-3_LP-DIR-T										hargrave 2024-07-07 13:02:09	u			843.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-3	pmagpy-4.2.124: demag_gui	SD68-3			
									This study										lt	10.1	359.9	33.7	2.0	1.0	4.0	0.0	SD68-4_LP-DIR-T										hargrave 2024-07-06 08:20:38	u			583.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-4	pmagpy-4.2.124: demag_gui	SD68-4			
									This study										lt	10.1	358.1	28.4	2.0	1.0	4.0	100.0	SD68-4_LP-DIR-T										hargrave 2024-07-06 08:20:38	u			583.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-4	pmagpy-4.2.124: demag_gui	SD68-4			
									This study										lt	34.5	359.7	39.1	9.9	2.0	6.0	0.0	SD68-6_LP-DIR-T										hargrave 2024-07-07 13:03:42	u			583.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-6	pmagpy-4.2.124: demag_gui	SD68-6			
									This study										lt	34.5	357.5	33.7	9.9	2.0	6.0	100.0	SD68-6_LP-DIR-T										hargrave 2024-07-07 13:03:42	u			583.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-6	pmagpy-4.2.124: demag_gui	SD68-6			
									This study										mag	10.8	76.0	62.7	6.1	2.0	8.0	100.0	SD68-6_LP-DIR-T										hargrave 2024-07-07 13:03:42	u			833.0	613.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD68-6	pmagpy-4.2.124: demag_gui	SD68-6			
									This study										mag	10.8	86.5	60.4	6.1	2.0	8.0	0.0	SD68-6_LP-DIR-T										hargrave 2024-07-07 13:03:42	u			833.0	613.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD68-6	pmagpy-4.2.124: demag_gui	SD68-6			
									This study										mag	1.6	77.0	59.2	6.5	1.0	8.0	100.0	SD69-1_LP-DIR-T										hargrave 2024-07-07 16:25:37	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD69-1	pmagpy-4.2.124: demag_gui	SD69-1			
									This study										mag	1.6	86.1	56.9	6.5	1.0	8.0	0.0	SD69-1_LP-DIR-T										hargrave 2024-07-07 16:25:37	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD69-1	pmagpy-4.2.124: demag_gui	SD69-1			
									This study										mag	3.5	59.6	49.6	3.3	1.0	5.0	100.0	SD69-2_LP-DIR-T										hargrave 2024-07-07 16:27:05	u			848.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD69-2	pmagpy-4.2.124: demag_gui	SD69-2			
									This study										mag	3.5	66.7	49.2	3.3	1.0	5.0	0.0	SD69-2_LP-DIR-T										hargrave 2024-07-07 16:27:05	u			848.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD69-2	pmagpy-4.2.124: demag_gui	SD69-2			
									This study										mt	16.2	337.3	-45.1	7.1	3.0	4.0	0.0	SD7-2_LP-DIR-T										hargrave 2023-05-12 13:26:53	u			633.0	573.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD7-2	pmagpy-4.2.124: demag_gui	SD7-2			
									This study										lt	21.4	17.0	30.0	2.3	3.0	4.0	0.0	SD7-2_LP-DIR-T										hargrave 2023-05-12 13:26:53	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD7-2	pmagpy-4.2.124: demag_gui	SD7-2			
									This study										mag	0.0	323.9	-62.6	4.3	3.0	6.0	0.0	SD7-2_LP-DIR-T										hargrave 2023-05-12 13:26:53	u			840.0	808.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD7-2	pmagpy-4.2.124: demag_gui	SD7-2			
									This study										mag	0.0	280.1	-66.3	2.0	1.0	7.0	0.0	SD7-3_LP-DIR-T										hargrave 2023-05-12 13:28:25	u			851.0	818.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD7-3	pmagpy-4.2.124: demag_gui	SD7-3			
									This study										mag	1.8	241.8	-63.9	3.8	1.0	7.0	100.0	SD70-1_LP-DIR-T										hargrave 2024-07-08 20:11:33	u			853.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD70-1	pmagpy-4.2.124: demag_gui	SD70-1			
									This study										mag	1.8	253.9	-63.0	3.8	1.0	7.0	0.0	SD70-1_LP-DIR-T										hargrave 2024-07-08 20:11:33	u			853.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD70-1	pmagpy-4.2.124: demag_gui	SD70-1			
									This study										lt	5.8	353.1	29.5	6.8	1.0	3.0	100.0	SD71-1_LP-DIR-T										hargrave 2024-07-06 08:29:05	u			583.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD71-1	pmagpy-4.2.124: demag_gui	SD71-1			
									This study										lt	5.8	354.7	35.1	6.8	1.0	3.0	0.0	SD71-1_LP-DIR-T										hargrave 2024-07-06 08:29:05	u			583.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD71-1	pmagpy-4.2.124: demag_gui	SD71-1			
									This study										lt	6.7	5.6	26.4	1.9	1.0	4.0	0.0	SD71-2_LP-DIR-T										hargrave 2024-07-06 08:30:28	u			583.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD71-2	pmagpy-4.2.124: demag_gui	SD71-2			
									This study										lt	6.7	4.0	21.4	1.9	1.0	4.0	100.0	SD71-2_LP-DIR-T										hargrave 2024-07-06 08:30:28	u			583.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD71-2	pmagpy-4.2.124: demag_gui	SD71-2			
									This study										mag	9.0	90.0	57.6	7.8	1.0	4.0	0.0	SD71-3_LP-DIR-T										hargrave 2024-07-15 09:22:05	u			853.0	838.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD71-3	pmagpy-4.2.124: demag_gui	SD71-3			
									This study										mag	9.0	80.9	60.3	7.8	1.0	4.0	100.0	SD71-3_LP-DIR-T										hargrave 2024-07-15 09:22:05	u			853.0	838.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD71-3	pmagpy-4.2.124: demag_gui	SD71-3			
									This study										lt	21.6	355.4	22.9	4.1	1.0	4.0	0.0	SD72-1_LP-DIR-T										hargrave 2024-07-07 13:12:56	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD72-1	pmagpy-4.2.124: demag_gui	SD72-1			
									This study										lt	21.6	354.4	17.4	4.1	1.0	4.0	100.0	SD72-1_LP-DIR-T										hargrave 2024-07-07 13:12:56	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD72-1	pmagpy-4.2.124: demag_gui	SD72-1			
									This study										mt	0.1	39.8	25.2	1.2	1.0	4.0	0.0	SD74-1_LP-DIR-T										hargrave 2024-07-15 09:23:31	u			613.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD74-1	pmagpy-4.2.124: demag_gui	SD74-1			
									This study										mt	0.1	37.3	23.0	1.2	1.0	4.0	100.0	SD74-1_LP-DIR-T										hargrave 2024-07-15 09:23:31	u			613.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD74-1	pmagpy-4.2.124: demag_gui	SD74-1			
									This study										lt	27.8	1.8	26.1	4.5	1.0	3.0	0.0	SD74-3_LP-DIR-T										hargrave 2024-07-08 20:16:20	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD74-3	pmagpy-4.2.124: demag_gui	SD74-3			
									This study										lt	27.8	0.4	20.9	4.5	1.0	3.0	100.0	SD74-3_LP-DIR-T										hargrave 2024-07-08 20:16:20	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD74-3	pmagpy-4.2.124: demag_gui	SD74-3			
									This study										lt	60.8	2.3	23.5	1.5	1.0	4.0	100.0	SD77-1_LP-DIR-T										hargrave 2024-07-06 08:52:21	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD77-1	pmagpy-4.2.124: demag_gui	SD77-1			
									This study										lt	60.8	3.9	28.5	1.5	1.0	4.0	0.0	SD77-1_LP-DIR-T										hargrave 2024-07-06 08:52:21	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD77-1	pmagpy-4.2.124: demag_gui	SD77-1			
									This study										lt	61.4	354.2	34.0	2.1	1.0	3.0	100.0	SD77-2_LP-DIR-T										hargrave 2024-07-06 08:53:45	u			553.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD77-2	pmagpy-4.2.124: demag_gui	SD77-2			
									This study										lt	61.4	356.2	39.5	2.1	1.0	3.0	0.0	SD77-2_LP-DIR-T										hargrave 2024-07-06 08:53:45	u			553.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD77-2	pmagpy-4.2.124: demag_gui	SD77-2			
									This study										lt	62.9	357.0	24.4	2.2	1.0	4.0	0.0	SD77-3_LP-DIR-T										hargrave 2024-07-06 09:21:11	u			583.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD77-3	pmagpy-4.2.124: demag_gui	SD77-3			
									This study										lt	62.9	355.9	18.9	2.2	1.0	4.0	100.0	SD77-3_LP-DIR-T										hargrave 2024-07-06 09:21:11	u			583.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD77-3	pmagpy-4.2.124: demag_gui	SD77-3			
									This study										mag	9.5	270.7	-55.1	9.7	1.0	5.0	100.0	SD78-1_LP-DIR-T										hargrave 2024-07-08 14:21:55	u			847.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD78-1	pmagpy-4.2.124: demag_gui	SD78-1			
									This study										mag	9.5	277.5	-51.6	9.7	1.0	5.0	0.0	SD78-1_LP-DIR-T										hargrave 2024-07-08 14:21:55	u			847.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD78-1	pmagpy-4.2.124: demag_gui	SD78-1			
									This study										mag	14.2	284.6	-47.6	10.3	2.0	5.0	0.0	SD79-1_LP-DIR-T										hargrave 2024-07-07 09:55:28	u			813.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD79-1	pmagpy-4.2.124: demag_gui	SD79-1			
									This study										lt	103.5	3.5	28.1	1.1	2.0	3.0	0.0	SD79-1_LP-DIR-T										hargrave 2024-07-07 09:55:28	u			583.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD79-1	pmagpy-4.2.124: demag_gui	SD79-1			
									This study										mag	14.2	279.4	-51.8	10.3	2.0	5.0	100.0	SD79-1_LP-DIR-T										hargrave 2024-07-07 09:55:28	u			813.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD79-1	pmagpy-4.2.124: demag_gui	SD79-1			
									This study										lt	103.5	1.8	23.0	1.1	2.0	3.0	100.0	SD79-1_LP-DIR-T										hargrave 2024-07-07 09:55:28	u			583.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD79-1	pmagpy-4.2.124: demag_gui	SD79-1			
									This study										lt	6.9	8.8	56.6	4.3	1.0	4.0	0.0	SD8-1_LP-DIR-T										hargrave 2023-05-12 13:31:24	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD8-1	pmagpy-4.2.124: demag_gui	SD8-1			
									This study										lt	73.3	346.6	36.6	9.0	1.0	6.0	0.0	SD8-2_LP-DIR-T										hargrave 2023-05-11 11:58:33	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD8-2	pmagpy-4.2.124: demag_gui	SD8-2			
									This study										lt	6.4	3.2	38.6	1.8	1.0	4.0	0.0	SD8-3_LP-DIR-T										hargrave 2023-05-11 12:01:22	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD8-3	pmagpy-4.2.124: demag_gui	SD8-3			
									This study										lt	11.4	1.5	34.2	8.8	1.0	4.0	0.0	SD80-1_LP-DIR-T										hargrave 2024-07-06 20:54:09	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD80-1	pmagpy-4.2.124: demag_gui	SD80-1			
									This study										lt	11.4	359.5	29.0	8.8	1.0	4.0	100.0	SD80-1_LP-DIR-T										hargrave 2024-07-06 20:54:09	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD80-1	pmagpy-4.2.124: demag_gui	SD80-1			
